c_val,n,d,method,value
0.0147446375695842,100,10,"Analytical
expression",2.22442863668469
0.015975378123189,100,10,"Analytical
expression",2.38350341276081
0.0172061186767938,100,10,"Analytical
expression",2.55627622065287
0.0184368592303985,100,10,"Analytical
expression",2.74406556175463
0.0196675997840033,100,10,"Analytical
expression",2.9483286186865
0.0208983403376081,100,10,"Analytical
expression",3.17067693972884
0.0221290808912129,100,10,"Analytical
expression",3.41289401128141
0.0233598214448176,100,10,"Analytical
expression",3.67695495840224
0.0245905619984224,100,10,"Analytical
expression",3.96504864553116
0.0258213025520272,100,10,"Analytical
expression",4.27960248602865
0.0270520431056319,100,10,"Analytical
expression",4.6233103108101
0.0282827836592367,100,10,"Analytical
expression",4.99916369387678
0.0295135242128415,100,10,"Analytical
expression",5.41048718679966
0.0307442647664463,100,10,"Analytical
expression",5.86097797619462
0.031975005320051,100,10,"Analytical
expression",6.35475054908037
0.0332057458736558,100,10,"Analytical
expression",6.89638703205761
0.0344364864272606,100,10,"Analytical
expression",7.49099396301094
0.0356672269808654,100,10,"Analytical
expression",8.14426636027826
0.0368979675344701,100,10,"Analytical
expression",8.86256007599033
0.0381287080880749,100,10,"Analytical
expression",9.6529735599103
0.0393594486416797,100,10,"Analytical
expression",10.5234403203259
0.0405901891952845,100,10,"Analytical
expression",11.48283355252
0.0418209297488892,100,10,"Analytical
expression",12.5410846167241
0.043051670302494,100,10,"Analytical
expression",13.7093172904895
0.0442824108560988,100,10,"Analytical
expression",15
-0.0575803084157449,1000,10,"Analytical
expression",15
-0.0571164467550991,1000,10,"Analytical
expression",13.2003140742529
-0.0566525850944533,1000,10,"Analytical
expression",11.6315594995512
-0.0561887234338075,1000,10,"Analytical
expression",10.2624795671852
-0.0557248617731617,1000,10,"Analytical
expression",9.06624270438042
-0.0552610001125159,1000,10,"Analytical
expression",8.01979105118263
-0.0547971384518701,1000,10,"Analytical
expression",7.10328830932217
-0.0543332767912243,1000,10,"Analytical
expression",6.29965125645463
-0.0538694151305785,1000,10,"Analytical
expression",5.59415184317667
-0.0534055534699327,1000,10,"Analytical
expression",4.97407889526614
-0.052941691809287,1000,10,"Analytical
expression",4.42845020092908
-0.0524778301486412,1000,10,"Analytical
expression",3.94776723129866
-0.0520139684879954,1000,10,"Analytical
expression",3.52380597068413
-0.0515501068273496,1000,10,"Analytical
expression",3.14943836138501
-0.0510862451667038,1000,10,"Analytical
expression",2.81847972963525
-0.050622383506058,1000,10,"Analytical
expression",2.52555828208772
-0.0501585218454122,1000,10,"Analytical
expression",2.26600336915842
-0.0496946601847664,1000,10,"Analytical
expression",2.03574972159538
-0.0492307985241206,1000,10,"Analytical
expression",1.83125529568469
-0.0487669368634748,1000,10,"Analytical
expression",1.64943072375547
-0.048303075202829,1000,10,"Analytical
expression",1.48757867109593
-0.0478392135421832,1000,10,"Analytical
expression",1.34334165721325
-0.0473753518815374,1000,10,"Analytical
expression",1.21465711621355
-0.0469114902208916,1000,10,"Analytical
expression",1.09971865433777
-0.0464476285602458,1000,10,"Analytical
expression",0.996942617708598
-0.0459837668996,1000,10,"Analytical
expression",0.904939214595658
-0.0455199052389543,1000,10,"Analytical
expression",0.822487547736763
-0.0450560435783085,1000,10,"Analytical
expression",0.748514006602264
-0.0445921819176627,1000,10,"Analytical
expression",0.682073549592711
-0.0441283202570169,1000,10,"Analytical
expression",0.622333474229748
-0.0436644585963711,1000,10,"Analytical
expression",0.568559331296518
-0.0432005969357253,1000,10,"Analytical
expression",0.520102688171757
-0.0427367352750795,1000,10,"Analytical
expression",0.47639048859891
-0.0422728736144337,1000,10,"Analytical
expression",0.436915791948327
-0.0418090119537879,1000,10,"Analytical
expression",0.401229705603933
-0.0413451502931421,1000,10,"Analytical
expression",0.3689343502263
-0.0408812886324963,1000,10,"Analytical
expression",0.339676719980169
-0.0404174269718505,1000,10,"Analytical
expression",0.313143318931316
-0.0399535653112047,1000,10,"Analytical
expression",0.289055471193558
-0.0394897036505589,1000,10,"Analytical
expression",0.267165216446983
-0.0390258419899131,1000,10,"Analytical
expression",0.247251714496724
-0.0385619803292673,1000,10,"Analytical
expression",0.229118092889458
-0.0380981186686216,1000,10,"Analytical
expression",0.212588680499893
-0.0376342570079758,1000,10,"Analytical
expression",0.197506577652449
-0.03717039534733,1000,10,"Analytical
expression",0.183731519933175
-0.0367065336866842,1000,10,"Analytical
expression",0.171137998526233
-0.0362426720260384,1000,10,"Analytical
expression",0.15961360480807
-0.0357788103653926,1000,10,"Analytical
expression",0.149057571161391
-0.0353149487047468,1000,10,"Analytical
expression",0.139379483625085
-0.034851087044101,1000,10,"Analytical
expression",0.130498145156015
-0.0343872253834552,1000,10,"Analytical
expression",0.122340571013291
-0.0339233637228094,1000,10,"Analytical
expression",0.114841100144456
-0.0334595020621636,1000,10,"Analytical
expression",0.107940608506548
-0.0329956404015178,1000,10,"Analytical
expression",0.10158581203672
-0.032531778740872,1000,10,"Analytical
expression",0.0957286485342786
-0.0320679170802262,1000,10,"Analytical
expression",0.0903257290605448
-0.0316040554195804,1000,10,"Analytical
expression",0.0853378506324508
-0.0311401937589346,1000,10,"Analytical
expression",0.080729563003754
-0.0306763320982888,1000,10,"Analytical
expression",0.0764687832146457
-0.030212470437643,1000,10,"Analytical
expression",0.0725264523637694
-0.0297486087769973,1000,10,"Analytical
expression",0.0688762297314062
-0.0292847471163515,1000,10,"Analytical
expression",0.0654942199718194
-0.0288208854557057,1000,10,"Analytical
expression",0.0623587296077427
-0.0283570237950599,1000,10,"Analytical
expression",0.0594500495104498
-0.0278931621344141,1000,10,"Analytical
expression",0.0567502604431617
-0.0274293004737683,1000,10,"Analytical
expression",0.0542430590910048
-0.0269654388131225,1000,10,"Analytical
expression",0.0519136023036133
-0.0265015771524767,1000,10,"Analytical
expression",0.0497483675422408
-0.0260377154918309,1000,10,"Analytical
expression",0.0477350277566347
-0.0255738538311851,1000,10,"Analytical
expression",0.0458623391220386
-0.0251099921705393,1000,10,"Analytical
expression",0.0441200402470993
-0.0246461305098935,1000,10,"Analytical
expression",0.0424987616222587
-0.0241822688492477,1000,10,"Analytical
expression",0.0409899442181133
-0.0237184071886019,1000,10,"Analytical
expression",0.039585766266573
-0.0232545455279561,1000,10,"Analytical
expression",0.0382790773664924
-0.0227906838673103,1000,10,"Analytical
expression",0.0370633391515707
-0.0223268222066646,1000,10,"Analytical
expression",0.0359325718432781
-0.0218629605460188,1000,10,"Analytical
expression",0.034881306086729
-0.021399098885373,1000,10,"Analytical
expression",0.0339045395339755
-0.0209352372247272,1000,10,"Analytical
expression",0.0329976976981773
-0.0204713755640814,1000,10,"Analytical
expression",0.0321565986544357
-0.0200075139034356,1000,10,"Analytical
expression",0.0313774212095494
-0.0195436522427898,1000,10,"Analytical
expression",0.0306566762042647
-0.019079790582144,1000,10,"Analytical
expression",0.0299911806483705
-0.0186159289214982,1000,10,"Analytical
expression",0.0293780344217623
-0.0181520672608524,1000,10,"Analytical
expression",0.0288145993038563
-0.0176882056002066,1000,10,"Analytical
expression",0.0282984801198832
-0.0172243439395608,1000,10,"Analytical
expression",0.0278275078160113
-0.016760482278915,1000,10,"Analytical
expression",0.027399724296263
-0.0162966206182692,1000,10,"Analytical
expression",0.027013368873086
-0.0158327589576234,1000,10,"Analytical
expression",0.0266668662004824
-0.0153688972969776,1000,10,"Analytical
expression",0.0263588155740106
-0.0149050356363318,1000,10,"Analytical
expression",0.0260879814959631
-0.014441173975686,1000,10,"Analytical
expression",0.0258532854167649
-0.0139773123150403,1000,10,"Analytical
expression",0.0256537985753091
-0.0135134506543945,1000,10,"Analytical
expression",0.025488735871678
-0.0130495889937487,1000,10,"Analytical
expression",0.0253574507156434
-0.0125857273331029,1000,10,"Analytical
expression",0.0252594308036056
-0.0121218656724571,1000,10,"Analytical
expression",0.0251942947853422
-0.0116580040118113,1000,10,"Analytical
expression",0.0251617897901907
-0.0111941423511655,1000,10,"Analytical
expression",0.0251617897901907
-0.0107302806905197,1000,10,"Analytical
expression",0.0251942947853422
-0.0102664190298739,1000,10,"Analytical
expression",0.0252594308036056
-0.00980255736922811,1000,10,"Analytical
expression",0.0253574507156434
-0.00933869570858231,1000,10,"Analytical
expression",0.025488735871678
-0.00887483404793652,1000,10,"Analytical
expression",0.0256537985753091
-0.00841097238729073,1000,10,"Analytical
expression",0.0258532854167649
-0.00794711072664493,1000,10,"Analytical
expression",0.0260879814959631
-0.00748324906599914,1000,10,"Analytical
expression",0.0263588155740106
-0.00701938740535334,1000,10,"Analytical
expression",0.0266668662004824
-0.00655552574470755,1000,10,"Analytical
expression",0.027013368873086
-0.00609166408406176,1000,10,"Analytical
expression",0.027399724296263
-0.00562780242341596,1000,10,"Analytical
expression",0.0278275078160113
-0.00516394076277017,1000,10,"Analytical
expression",0.0282984801198832
-0.00470007910212437,1000,10,"Analytical
expression",0.0288145993038563
-0.00423621744147858,1000,10,"Analytical
expression",0.0293780344217623
-0.00377235578083279,1000,10,"Analytical
expression",0.0299911806483705
-0.00330849412018699,1000,10,"Analytical
expression",0.0306566762042647
-0.0028446324595412,1000,10,"Analytical
expression",0.0313774212095494
-0.00238077079889541,1000,10,"Analytical
expression",0.0321565986544357
-0.00191690913824961,1000,10,"Analytical
expression",0.0329976976981773
-0.00145304747760382,1000,10,"Analytical
expression",0.0339045395339755
-0.000989185816958026,1000,10,"Analytical
expression",0.034881306086729
-0.000525324156312228,1000,10,"Analytical
expression",0.0359325718432781
-6.14624956664367e-05,1000,10,"Analytical
expression",0.0370633391515707
0.000402399164979361,1000,10,"Analytical
expression",0.0382790773664924
0.000866260825625152,1000,10,"Analytical
expression",0.039585766266573
0.00133012248627095,1000,10,"Analytical
expression",0.0409899442181133
0.00179398414691674,1000,10,"Analytical
expression",0.0424987616222587
0.00225784580756253,1000,10,"Analytical
expression",0.0441200402470993
0.00272170746820833,1000,10,"Analytical
expression",0.0458623391220386
0.00318556912885412,1000,10,"Analytical
expression",0.0477350277566347
0.00364943078949992,1000,10,"Analytical
expression",0.0497483675422408
0.00411329245014571,1000,10,"Analytical
expression",0.0519136023036133
0.00457715411079151,1000,10,"Analytical
expression",0.0542430590910048
0.0050410157714373,1000,10,"Analytical
expression",0.0567502604431617
0.0055048774320831,1000,10,"Analytical
expression",0.0594500495104498
0.00596873909272888,1000,10,"Analytical
expression",0.0623587296077427
0.00643260075337468,1000,10,"Analytical
expression",0.0654942199718194
0.00689646241402048,1000,10,"Analytical
expression",0.0688762297314062
0.00736032407466627,1000,10,"Analytical
expression",0.0725264523637695
0.00782418573531206,1000,10,"Analytical
expression",0.0764687832146457
0.00828804739595786,1000,10,"Analytical
expression",0.080729563003754
0.00875190905660366,1000,10,"Analytical
expression",0.0853378506324509
0.00921577071724945,1000,10,"Analytical
expression",0.090325729060545
0.00967963237789524,1000,10,"Analytical
expression",0.0957286485342786
0.010143494038541,1000,10,"Analytical
expression",0.10158581203672
0.0106073556991868,1000,10,"Analytical
expression",0.107940608506548
0.0110712173598326,1000,10,"Analytical
expression",0.114841100144456
0.0115350790204784,1000,10,"Analytical
expression",0.122340571013291
0.0119989406811242,1000,10,"Analytical
expression",0.130498145156016
0.01246280234177,1000,10,"Analytical
expression",0.139379483625086
0.0129266640024158,1000,10,"Analytical
expression",0.149057571161391
0.0133905256630616,1000,10,"Analytical
expression",0.15961360480807
0.0138543873237074,1000,10,"Analytical
expression",0.171137998526233
0.0143182489843532,1000,10,"Analytical
expression",0.183731519933175
0.014782110644999,1000,10,"Analytical
expression",0.197506577652449
0.0152459723056448,1000,10,"Analytical
expression",0.212588680499893
0.0157098339662906,1000,10,"Analytical
expression",0.229118092889459
0.0161736956269364,1000,10,"Analytical
expression",0.247251714496724
0.0166375572875822,1000,10,"Analytical
expression",0.267165216446983
0.0171014189482279,1000,10,"Analytical
expression",0.289055471193558
0.0175652806088737,1000,10,"Analytical
expression",0.313143318931316
0.0180291422695195,1000,10,"Analytical
expression",0.339676719980169
0.0184930039301653,1000,10,"Analytical
expression",0.3689343502263
0.0189568655908111,1000,10,"Analytical
expression",0.401229705603934
0.0194207272514569,1000,10,"Analytical
expression",0.436915791948327
0.0198845889121027,1000,10,"Analytical
expression",0.476390488598911
0.0203484505727485,1000,10,"Analytical
expression",0.520102688171758
0.0208123122333943,1000,10,"Analytical
expression",0.568559331296517
0.0212761738940401,1000,10,"Analytical
expression",0.622333474229749
0.0217400355546859,1000,10,"Analytical
expression",0.682073549592711
0.0222038972153317,1000,10,"Analytical
expression",0.748514006602265
0.0226677588759775,1000,10,"Analytical
expression",0.822487547736764
0.0231316205366233,1000,10,"Analytical
expression",0.904939214595659
0.0235954821972691,1000,10,"Analytical
expression",0.996942617708599
0.0240593438579149,1000,10,"Analytical
expression",1.09971865433777
0.0245232055185606,1000,10,"Analytical
expression",1.21465711621355
0.0249870671792064,1000,10,"Analytical
expression",1.34334165721325
0.0254509288398522,1000,10,"Analytical
expression",1.48757867109593
0.025914790500498,1000,10,"Analytical
expression",1.64943072375547
0.0263786521611438,1000,10,"Analytical
expression",1.8312552956847
0.0268425138217896,1000,10,"Analytical
expression",2.03574972159538
0.0273063754824354,1000,10,"Analytical
expression",2.26600336915843
0.0277702371430812,1000,10,"Analytical
expression",2.52555828208772
0.028234098803727,1000,10,"Analytical
expression",2.81847972963525
0.0286979604643728,1000,10,"Analytical
expression",3.14943836138502
0.0291618221250186,1000,10,"Analytical
expression",3.52380597068413
0.0296256837856644,1000,10,"Analytical
expression",3.94776723129867
0.0300895454463102,1000,10,"Analytical
expression",4.42845020092908
0.030553407106956,1000,10,"Analytical
expression",4.97407889526616
0.0310172687676018,1000,10,"Analytical
expression",5.59415184317667
0.0314811304282476,1000,10,"Analytical
expression",6.29965125645463
0.0319449920888934,1000,10,"Analytical
expression",7.10328830932218
0.0324088537495391,1000,10,"Analytical
expression",8.01979105118263
0.0328727154101849,1000,10,"Analytical
expression",9.06624270438043
0.0333365770708307,1000,10,"Analytical
expression",10.2624795671853
0.0338004387314765,1000,10,"Analytical
expression",11.6315594995512
0.0342643003921223,1000,10,"Analytical
expression",13.2003140742528
0.0347281620527681,1000,10,"Analytical
expression",15
-0.489616294959631,10,20,"Analytical
expression",15
-0.486616215919441,10,20,"Analytical
expression",13.478887427732
-0.483616136879251,10,20,"Analytical
expression",12.125115831532
-0.480616057839061,10,20,"Analytical
expression",10.9190991299283
-0.47761597879887,10,20,"Analytical
expression",9.84366406737642
-0.47461589975868,10,20,"Analytical
expression",8.88373964817426
-0.47161582071849,10,20,"Analytical
expression",8.02608811431772
-0.4686157416783,10,20,"Analytical
expression",7.25907171557321
-0.46561566263811,10,20,"Analytical
expression",6.57245034153098
-0.46261558359792,10,20,"Analytical
expression",5.95720578617536
-0.45961550455773,10,20,"Analytical
expression",5.40538901377947
-0.45661542551754,10,20,"Analytical
expression",4.90998730609464
-0.45361534647735,10,20,"Analytical
expression",4.46480860788289
-0.45061526743716,10,20,"Analytical
expression",4.06438076186484
-0.447615188396969,10,20,"Analytical
expression",3.70386364446949
-0.444615109356779,10,20,"Analytical
expression",3.37897248830282
-0.441615030316589,10,20,"Analytical
expression",3.08591091272499
-0.438614951276399,10,20,"Analytical
expression",2.82131238605294
-0.435614872236209,10,20,"Analytical
expression",2.58218901654356
-0.432614793196019,10,20,"Analytical
expression",2.3658867185894
-0.429614714155829,10,20,"Analytical
expression",2.17004592899372
-0.426614635115639,10,20,"Analytical
expression",1.99256715877429
-0.423614556075449,10,20,"Analytical
expression",1.83158076123415
-0.420614477035259,10,20,"Analytical
expression",1.68542037920558
-0.417614397995069,10,20,"Analytical
expression",1.55259960528411
-0.414614318954878,10,20,"Analytical
expression",1.43179145010915
-0.411614239914688,10,20,"Analytical
expression",1.32181026667584
-0.408614160874498,10,20,"Analytical
expression",1.2215958244412
-0.405614081834308,10,20,"Analytical
expression",1.13019926661232
-0.402614002794118,10,20,"Analytical
expression",1.04677071832653
-0.399613923753928,10,20,"Analytical
expression",0.970548343186992
-0.396613844713738,10,20,"Analytical
expression",0.900848671426362
-0.393613765673548,10,20,"Analytical
expression",0.837058045378286
-0.390613686633357,10,20,"Analytical
expression",0.778625047401572
-0.387613607593167,10,20,"Analytical
expression",0.72505379232569
-0.384613528552977,10,20,"Analytical
expression",0.675897981209771
-0.381613449512787,10,20,"Analytical
expression",0.630755626026729
-0.378613370472597,10,20,"Analytical
expression",0.589264366053293
-0.375613291432407,10,20,"Analytical
expression",0.551097306485484
-0.372613212392217,10,20,"Analytical
expression",0.515959318296225
-0.369613133352027,10,20,"Analytical
expression",0.483583745771334
-0.366613054311837,10,20,"Analytical
expression",0.453729474643101
-0.363612975271647,10,20,"Analytical
expression",0.426178319409364
-0.360612896231457,10,20,"Analytical
expression",0.40073269338623
-0.357612817191266,10,20,"Analytical
expression",0.377213529385886
-0.354612738151076,10,20,"Analytical
expression",0.355458422716785
-0.351612659110886,10,20,"Analytical
expression",0.335319971540623
-0.348612580070696,10,20,"Analytical
expression",0.316664292548773
-0.345612501030506,10,20,"Analytical
expression",0.299369692492066
-0.342612421990316,10,20,"Analytical
expression",0.283325478357053
-0.339612342950126,10,20,"Analytical
expression",0.268430890968472
-0.336612263909936,10,20,"Analytical
expression",0.254594148545537
-0.333612184869746,10,20,"Analytical
expression",0.241731588278724
-0.330612105829555,10,20,"Analytical
expression",0.229766895349768
-0.327612026789365,10,20,"Analytical
expression",0.218630410013115
-0.324611947749175,10,20,"Analytical
expression",0.208258504411971
-0.321611868708985,10,20,"Analytical
expression",0.198593021733339
-0.318611789668795,10,20,"Analytical
expression",0.189580771129207
-0.315611710628605,10,20,"Analytical
expression",0.181173072558397
-0.312611631588415,10,20,"Analytical
expression",0.173325346347083
-0.309611552548225,10,20,"Analytical
expression",0.165996742835544
-0.306611473508035,10,20,"Analytical
expression",0.159149807983339
-0.303611394467845,10,20,"Analytical
expression",0.152750181252317
-0.300611315427654,10,20,"Analytical
expression",0.146766322483613
-0.297611236387464,10,20,"Analytical
expression",0.141169264836879
-0.294611157347274,10,20,"Analytical
expression",0.135932391172763
-0.291611078307084,10,20,"Analytical
expression",0.13103123153757
-0.288610999266894,10,20,"Analytical
expression",0.126443279656275
-0.285610920226704,10,20,"Analytical
expression",0.122147826560007
-0.282610841186514,10,20,"Analytical
expression",0.118125809670062
-0.279610762146324,10,20,"Analytical
expression",0.114359675835082
-0.276610683106134,10,20,"Analytical
expression",0.11083325697372
-0.273610604065944,10,20,"Analytical
expression",0.107531657114047
-0.270610525025753,10,20,"Analytical
expression",0.10444114974503
-0.267610445985563,10,20,"Analytical
expression",0.101549084506265
-0.264610366945373,10,20,"Analytical
expression",0.0988438023413322
-0.261610287905183,10,20,"Analytical
expression",0.0963145583288612
-0.258610208864993,10,20,"Analytical
expression",0.0939514514848905
-0.255610129824803,10,20,"Analytical
expression",0.0917453609013719
-0.252610050784613,10,20,"Analytical
expression",0.0896878876495974
-0.249609971744423,10,20,"Analytical
expression",0.0877713019347444
-0.246609892704233,10,20,"Analytical
expression",0.0859884950393635
-0.243609813664043,10,20,"Analytical
expression",0.0843329356400737
-0.240609734623852,10,20,"Analytical
expression",0.0827986301235902
-0.237609655583662,10,20,"Analytical
expression",0.0813800865659654
-0.234609576543472,10,20,"Analytical
expression",0.0800722820730353
-0.231609497503282,10,20,"Analytical
expression",0.0788706332109265
-0.228609418463092,10,20,"Analytical
expression",0.0777709692834604
-0.225609339422902,10,20,"Analytical
expression",0.0767695082387039
-0.222609260382712,10,20,"Analytical
expression",0.0758628350100467
-0.219609181342522,10,20,"Analytical
expression",0.0750478821183073
-0.216609102302332,10,20,"Analytical
expression",0.0743219123806937
-0.213609023262142,10,20,"Analytical
expression",0.0736825035902082
-0.210608944221951,10,20,"Analytical
expression",0.073127535045449
-0.207608865181761,10,20,"Analytical
expression",0.072655175825933
-0.204608786141571,10,20,"Analytical
expression",0.0722638747221702
-0.201608707101381,10,20,"Analytical
expression",0.0719523517429366
-0.198608628061191,10,20,"Analytical
expression",0.0717195911346275
-0.195608549021001,10,20,"Analytical
expression",0.0715648358593773
-0.192608469980811,10,20,"Analytical
expression",0.0714875834899042
-0.189608390940621,10,20,"Analytical
expression",0.0714875834899042
-0.186608311900431,10,20,"Analytical
expression",0.0715648358593773
-0.18360823286024,10,20,"Analytical
expression",0.0717195911346275
-0.18060815382005,10,20,"Analytical
expression",0.0719523517429366
-0.17760807477986,10,20,"Analytical
expression",0.0722638747221702
-0.17460799573967,10,20,"Analytical
expression",0.072655175825933
-0.17160791669948,10,20,"Analytical
expression",0.0731275350454489
-0.16860783765929,10,20,"Analytical
expression",0.0736825035902081
-0.1656077586191,10,20,"Analytical
expression",0.0743219123806937
-0.16260767957891,10,20,"Analytical
expression",0.0750478821183073
-0.15960760053872,10,20,"Analytical
expression",0.0758628350100469
-0.15660752149853,10,20,"Analytical
expression",0.0767695082387039
-0.153607442458339,10,20,"Analytical
expression",0.0777709692834604
-0.150607363418149,10,20,"Analytical
expression",0.0788706332109263
-0.147607284377959,10,20,"Analytical
expression",0.0800722820730354
-0.144607205337769,10,20,"Analytical
expression",0.0813800865659654
-0.141607126297579,10,20,"Analytical
expression",0.0827986301235902
-0.138607047257389,10,20,"Analytical
expression",0.0843329356400737
-0.135606968217199,10,20,"Analytical
expression",0.0859884950393635
-0.132606889177009,10,20,"Analytical
expression",0.0877713019347444
-0.129606810136819,10,20,"Analytical
expression",0.0896878876495974
-0.126606731096629,10,20,"Analytical
expression",0.0917453609013719
-0.123606652056438,10,20,"Analytical
expression",0.0939514514848903
-0.120606573016248,10,20,"Analytical
expression",0.0963145583288612
-0.117606493976058,10,20,"Analytical
expression",0.0988438023413322
-0.114606414935868,10,20,"Analytical
expression",0.101549084506265
-0.111606335895678,10,20,"Analytical
expression",0.10444114974503
-0.108606256855488,10,20,"Analytical
expression",0.107531657114047
-0.105606177815298,10,20,"Analytical
expression",0.11083325697372
-0.102606098775108,10,20,"Analytical
expression",0.114359675835082
-0.0996060197349177,10,20,"Analytical
expression",0.118125809670062
-0.0966059406947276,10,20,"Analytical
expression",0.122147826560007
-0.0936058616545374,10,20,"Analytical
expression",0.126443279656275
-0.0906057826143473,10,20,"Analytical
expression",0.13103123153757
-0.0876057035741573,10,20,"Analytical
expression",0.135932391172763
-0.0846056245339671,10,20,"Analytical
expression",0.141169264836879
-0.081605545493777,10,20,"Analytical
expression",0.146766322483613
-0.078605466453587,10,20,"Analytical
expression",0.152750181252317
-0.0756053874133968,10,20,"Analytical
expression",0.159149807983339
-0.0726053083732067,10,20,"Analytical
expression",0.165996742835544
-0.0696052293330166,10,20,"Analytical
expression",0.173325346347083
-0.0666051502928266,10,20,"Analytical
expression",0.181173072558397
-0.0636050712526364,10,20,"Analytical
expression",0.189580771129207
-0.0606049922124463,10,20,"Analytical
expression",0.198593021733339
-0.0576049131722562,10,20,"Analytical
expression",0.208258504411971
-0.0546048341320661,10,20,"Analytical
expression",0.218630410013115
-0.051604755091876,10,20,"Analytical
expression",0.229766895349768
-0.0486046760516859,10,20,"Analytical
expression",0.241731588278724
-0.0456045970114958,10,20,"Analytical
expression",0.254594148545536
-0.0426045179713057,10,20,"Analytical
expression",0.268430890968472
-0.0396044389311156,10,20,"Analytical
expression",0.283325478357053
-0.0366043598909255,10,20,"Analytical
expression",0.299369692492066
-0.0336042808507354,10,20,"Analytical
expression",0.316664292548773
-0.0306042018105453,10,20,"Analytical
expression",0.335319971540623
-0.0276041227703552,10,20,"Analytical
expression",0.355458422716785
-0.0246040437301651,10,20,"Analytical
expression",0.377213529385885
-0.021603964689975,10,20,"Analytical
expression",0.400732693386229
-0.0186038856497849,10,20,"Analytical
expression",0.426178319409364
-0.0156038066095948,10,20,"Analytical
expression",0.4537294746431
-0.0126037275694047,10,20,"Analytical
expression",0.483583745771334
-0.00960364852921458,10,20,"Analytical
expression",0.515959318296225
-0.00660356948902452,10,20,"Analytical
expression",0.551097306485484
-0.0036034904488344,10,20,"Analytical
expression",0.589264366053293
-0.000603411408644283,10,20,"Analytical
expression",0.630755626026729
0.00239666763154583,10,20,"Analytical
expression",0.675897981209771
0.0053967466717359,10,20,"Analytical
expression",0.725053792325689
0.00839682571192602,10,20,"Analytical
expression",0.778625047401572
0.0113969047521161,10,20,"Analytical
expression",0.837058045378286
0.0143969837923063,10,20,"Analytical
expression",0.900848671426362
0.0173970628324963,10,20,"Analytical
expression",0.970548343186991
0.0203971418726864,10,20,"Analytical
expression",1.04677071832653
0.0233972209128766,10,20,"Analytical
expression",1.13019926661232
0.0263972999530666,10,20,"Analytical
expression",1.2215958244412
0.0293973789932567,10,20,"Analytical
expression",1.32181026667583
0.0323974580334468,10,20,"Analytical
expression",1.43179145010915
0.0353975370736369,10,20,"Analytical
expression",1.5525996052841
0.0383976161138271,10,20,"Analytical
expression",1.68542037920558
0.0413976951540171,10,20,"Analytical
expression",1.83158076123415
0.0443977741942072,10,20,"Analytical
expression",1.99256715877428
0.0473978532343974,10,20,"Analytical
expression",2.17004592899372
0.0503979322745875,10,20,"Analytical
expression",2.3658867185894
0.0533980113147775,10,20,"Analytical
expression",2.58218901654355
0.0563980903549677,10,20,"Analytical
expression",2.82131238605294
0.0593981693951577,10,20,"Analytical
expression",3.08591091272498
0.0623982484353478,10,20,"Analytical
expression",3.37897248830282
0.065398327475538,10,20,"Analytical
expression",3.70386364446949
0.068398406515728,10,20,"Analytical
expression",4.06438076186484
0.0713984855559181,10,20,"Analytical
expression",4.46480860788288
0.0743985645961083,10,20,"Analytical
expression",4.90998730609464
0.0773986436362983,10,20,"Analytical
expression",5.40538901377946
0.0803987226764885,10,20,"Analytical
expression",5.95720578617536
0.0833988017166786,10,20,"Analytical
expression",6.57245034153097
0.0863988807568686,10,20,"Analytical
expression",7.25907171557319
0.0893989597970588,10,20,"Analytical
expression",8.02608811431772
0.0923990388372489,10,20,"Analytical
expression",8.88373964817426
0.0953991178774389,10,20,"Analytical
expression",9.84366406737638
0.0983991969176291,10,20,"Analytical
expression",10.9190991299284
0.101399275957819,10,20,"Analytical
expression",12.125115831532
0.104399354998009,10,20,"Analytical
expression",13.478887427732
0.107399434038199,10,20,"Analytical
expression",15
-0.174457180880049,30,20,"Analytical
expression",15
-0.172904835527785,30,20,"Analytical
expression",13.7655043941353
-0.171352490175522,30,20,"Analytical
expression",12.6435712018798
-0.169800144823259,30,20,"Analytical
expression",11.6231581411729
-0.168247799470996,30,20,"Analytical
expression",10.6943721700975
-0.166695454118733,30,20,"Analytical
expression",9.84834376457975
-0.165143108766469,30,20,"Analytical
expression",9.07711555817762
-0.163590763414206,30,20,"Analytical
expression",8.37354363915718
-0.162038418061943,30,20,"Analytical
expression",7.73121000951087
-0.16048607270968,30,20,"Analytical
expression",7.14434489347666
-0.158933727357416,30,20,"Analytical
expression",6.60775774293139
-0.157381382005153,30,20,"Analytical
expression",6.11677592675752
-0.15582903665289,30,20,"Analytical
expression",5.66719021352019
-0.154276691300627,30,20,"Analytical
expression",5.25520626379373
-0.152724345948364,30,20,"Analytical
expression",4.87740144219953
-0.1511720005961,30,20,"Analytical
expression",4.53068634135908
-0.149619655243837,30,20,"Analytical
expression",4.21227048200092
-0.148067309891574,30,20,"Analytical
expression",3.91963171666912
-0.146514964539311,30,20,"Analytical
expression",3.65048891997977
-0.144962619187047,30,20,"Analytical
expression",3.40277759712973
-0.143410273834784,30,20,"Analytical
expression",3.17462808522216
-0.141857928482521,30,20,"Analytical
expression",2.96434605967381
-0.140305583130258,30,20,"Analytical
expression",2.77039509114811
-0.138753237777995,30,20,"Analytical
expression",2.59138102767763
-0.137200892425731,30,20,"Analytical
expression",2.42603800238502
-0.135648547073468,30,20,"Analytical
expression",2.27321588991128
-0.134096201721205,30,20,"Analytical
expression",2.13186905468496
