n,d,coord1,coord2,sim,theta_star_coord1,theta_star_coord2,covered
1000,2,-0.00800000000000001,-0.001,5,0,0,1
1000,2,-0.00800000000000001,0,5,0,0,1
1000,2,-0.00800000000000001,0.001,5,0,0,1
1000,2,-0.00800000000000001,0.002,5,0,0,1
1000,2,-0.00800000000000001,0.003,5,0,0,1
1000,2,-0.00800000000000001,0.004,5,0,0,1
1000,2,-0.00800000000000001,0.005,5,0,0,1
1000,2,-0.00800000000000001,0.00600000000000001,5,0,0,1
1000,2,-0.00800000000000001,0.00700000000000001,5,0,0,1
1000,2,-0.00800000000000001,0.00800000000000001,5,0,0,1
1000,2,-0.00800000000000001,0.00900000000000001,5,0,0,1
1000,2,-0.00800000000000001,0.01,5,0,0,1
1000,2,-0.00800000000000001,0.011,5,0,0,1
1000,2,-0.00800000000000001,0.012,5,0,0,1
1000,2,-0.00800000000000001,0.013,5,0,0,1
1000,2,-0.00800000000000001,0.014,5,0,0,1
1000,2,-0.00800000000000001,0.015,5,0,0,1
1000,2,-0.00800000000000001,0.016,5,0,0,1
1000,2,-0.00700000000000001,-0.038,5,0,0,1
1000,2,-0.00700000000000001,-0.037,5,0,0,1
1000,2,-0.00700000000000001,-0.036,5,0,0,1
1000,2,-0.00700000000000001,-0.035,5,0,0,1
1000,2,-0.00700000000000001,-0.034,5,0,0,1
1000,2,-0.00700000000000001,-0.033,5,0,0,1
1000,2,-0.00700000000000001,-0.032,5,0,0,1
1000,2,-0.00700000000000001,-0.031,5,0,0,1
1000,2,-0.00700000000000001,-0.03,5,0,0,1
1000,2,-0.00700000000000001,-0.029,5,0,0,1
1000,2,-0.00700000000000001,-0.028,5,0,0,1
1000,2,-0.00700000000000001,-0.027,5,0,0,1
1000,2,-0.00700000000000001,-0.026,5,0,0,1
1000,2,-0.00700000000000001,-0.025,5,0,0,1
1000,2,-0.00700000000000001,-0.024,5,0,0,1
1000,2,-0.00700000000000001,-0.023,5,0,0,1
1000,2,-0.00700000000000001,-0.022,5,0,0,1
1000,2,-0.00700000000000001,-0.021,5,0,0,1
1000,2,-0.00700000000000001,-0.02,5,0,0,1
1000,2,-0.00700000000000001,-0.019,5,0,0,1
1000,2,-0.00700000000000001,-0.018,5,0,0,1
1000,2,-0.00700000000000001,-0.017,5,0,0,1
1000,2,-0.00700000000000001,-0.016,5,0,0,1
1000,2,-0.00700000000000001,-0.015,5,0,0,1
1000,2,-0.00700000000000001,-0.014,5,0,0,1
1000,2,-0.00700000000000001,-0.013,5,0,0,1
1000,2,-0.00700000000000001,-0.012,5,0,0,1
1000,2,-0.00700000000000001,-0.011,5,0,0,1
1000,2,-0.00700000000000001,-0.01,5,0,0,1
1000,2,-0.00700000000000001,-0.00900000000000001,5,0,0,1
1000,2,-0.00700000000000001,-0.00800000000000001,5,0,0,1
1000,2,-0.00700000000000001,-0.00700000000000001,5,0,0,1
1000,2,-0.00700000000000001,-0.00600000000000001,5,0,0,1
1000,2,-0.00700000000000001,-0.005,5,0,0,1
1000,2,-0.00700000000000001,-0.004,5,0,0,1
1000,2,-0.00700000000000001,-0.003,5,0,0,1
1000,2,-0.00700000000000001,-0.002,5,0,0,1
1000,2,-0.00700000000000001,-0.001,5,0,0,1
1000,2,-0.00700000000000001,0,5,0,0,1
1000,2,-0.00700000000000001,0.001,5,0,0,1
1000,2,-0.00700000000000001,0.002,5,0,0,1
1000,2,-0.00700000000000001,0.003,5,0,0,1
1000,2,-0.00700000000000001,0.004,5,0,0,1
1000,2,-0.00700000000000001,0.005,5,0,0,1
1000,2,-0.00700000000000001,0.00600000000000001,5,0,0,1
1000,2,-0.00700000000000001,0.00700000000000001,5,0,0,1
1000,2,-0.00700000000000001,0.00800000000000001,5,0,0,1
1000,2,-0.00700000000000001,0.00900000000000001,5,0,0,1
1000,2,-0.00700000000000001,0.01,5,0,0,1
1000,2,-0.00700000000000001,0.011,5,0,0,1
1000,2,-0.00700000000000001,0.012,5,0,0,1
1000,2,-0.00700000000000001,0.013,5,0,0,1
1000,2,-0.00700000000000001,0.014,5,0,0,1
1000,2,-0.00600000000000001,-0.035,5,0,0,1
1000,2,-0.00600000000000001,-0.034,5,0,0,1
1000,2,-0.00600000000000001,-0.033,5,0,0,1
1000,2,-0.00600000000000001,-0.032,5,0,0,1
1000,2,-0.00600000000000001,-0.031,5,0,0,1
1000,2,-0.00600000000000001,-0.03,5,0,0,1
1000,2,-0.00600000000000001,-0.029,5,0,0,1
1000,2,-0.00600000000000001,-0.028,5,0,0,1
1000,2,-0.00600000000000001,-0.027,5,0,0,1
1000,2,-0.00600000000000001,-0.026,5,0,0,1
1000,2,-0.00600000000000001,-0.025,5,0,0,1
1000,2,-0.00600000000000001,-0.024,5,0,0,1
1000,2,-0.00600000000000001,-0.023,5,0,0,1
1000,2,-0.00600000000000001,-0.022,5,0,0,1
1000,2,-0.00600000000000001,-0.021,5,0,0,1
1000,2,-0.00600000000000001,-0.02,5,0,0,1
1000,2,-0.00600000000000001,-0.019,5,0,0,1
1000,2,-0.00600000000000001,-0.018,5,0,0,1
1000,2,-0.00600000000000001,-0.017,5,0,0,1
1000,2,-0.00600000000000001,-0.016,5,0,0,1
1000,2,-0.00600000000000001,-0.015,5,0,0,1
1000,2,-0.00600000000000001,-0.014,5,0,0,1
1000,2,-0.00600000000000001,-0.013,5,0,0,1
1000,2,-0.00600000000000001,-0.012,5,0,0,1
1000,2,-0.00600000000000001,-0.011,5,0,0,1
1000,2,-0.00600000000000001,-0.01,5,0,0,1
1000,2,-0.00600000000000001,-0.00900000000000001,5,0,0,1
1000,2,-0.00600000000000001,-0.00800000000000001,5,0,0,1
1000,2,-0.00600000000000001,-0.00700000000000001,5,0,0,1
1000,2,-0.00600000000000001,-0.00600000000000001,5,0,0,1
1000,2,-0.00600000000000001,-0.005,5,0,0,1
1000,2,-0.00600000000000001,-0.004,5,0,0,1
1000,2,-0.00600000000000001,-0.003,5,0,0,1
1000,2,-0.00600000000000001,-0.002,5,0,0,1
1000,2,-0.00600000000000001,-0.001,5,0,0,1
1000,2,-0.00600000000000001,0,5,0,0,1
1000,2,-0.00600000000000001,0.001,5,0,0,1
1000,2,-0.00600000000000001,0.002,5,0,0,1
1000,2,-0.00600000000000001,0.003,5,0,0,1
1000,2,-0.00600000000000001,0.004,5,0,0,1
1000,2,-0.00600000000000001,0.005,5,0,0,1
1000,2,-0.00600000000000001,0.00600000000000001,5,0,0,1
1000,2,-0.00600000000000001,0.00700000000000001,5,0,0,1
1000,2,-0.00600000000000001,0.00800000000000001,5,0,0,1
1000,2,-0.00600000000000001,0.00900000000000001,5,0,0,1
1000,2,-0.00600000000000001,0.01,5,0,0,1
1000,2,-0.00600000000000001,0.011,5,0,0,1
1000,2,-0.00600000000000001,0.012,5,0,0,1
1000,2,-0.005,-0.032,5,0,0,1
1000,2,-0.005,-0.031,5,0,0,1
1000,2,-0.005,-0.03,5,0,0,1
1000,2,-0.005,-0.029,5,0,0,1
1000,2,-0.005,-0.028,5,0,0,1
1000,2,-0.005,-0.027,5,0,0,1
1000,2,-0.005,-0.026,5,0,0,1
1000,2,-0.005,-0.025,5,0,0,1
1000,2,-0.005,-0.024,5,0,0,1
1000,2,-0.005,-0.023,5,0,0,1
1000,2,-0.005,-0.022,5,0,0,1
1000,2,-0.005,-0.021,5,0,0,1
1000,2,-0.005,-0.02,5,0,0,1
1000,2,-0.005,-0.019,5,0,0,1
1000,2,-0.005,-0.018,5,0,0,1
1000,2,-0.005,-0.017,5,0,0,1
1000,2,-0.005,-0.016,5,0,0,1
1000,2,-0.005,-0.015,5,0,0,1
1000,2,-0.005,-0.014,5,0,0,1
1000,2,-0.005,-0.013,5,0,0,1
1000,2,-0.005,-0.012,5,0,0,1
1000,2,-0.005,-0.011,5,0,0,1
1000,2,-0.005,-0.01,5,0,0,1
1000,2,-0.005,-0.00900000000000001,5,0,0,1
1000,2,-0.005,-0.00800000000000001,5,0,0,1
1000,2,-0.005,-0.00700000000000001,5,0,0,1
1000,2,-0.005,-0.00600000000000001,5,0,0,1
1000,2,-0.005,-0.005,5,0,0,1
1000,2,-0.005,-0.004,5,0,0,1
1000,2,-0.005,-0.003,5,0,0,1
1000,2,-0.005,-0.002,5,0,0,1
1000,2,-0.005,-0.001,5,0,0,1
1000,2,-0.005,0,5,0,0,1
1000,2,-0.005,0.001,5,0,0,1
1000,2,-0.005,0.002,5,0,0,1
1000,2,-0.005,0.003,5,0,0,1
1000,2,-0.005,0.004,5,0,0,1
1000,2,-0.005,0.005,5,0,0,1
1000,2,-0.005,0.00600000000000001,5,0,0,1
1000,2,-0.005,0.00700000000000001,5,0,0,1
1000,2,-0.005,0.00800000000000001,5,0,0,1
1000,2,-0.005,0.00900000000000001,5,0,0,1
1000,2,-0.004,-0.029,5,0,0,1
1000,2,-0.004,-0.028,5,0,0,1
1000,2,-0.004,-0.027,5,0,0,1
1000,2,-0.004,-0.026,5,0,0,1
1000,2,-0.004,-0.025,5,0,0,1
1000,2,-0.004,-0.024,5,0,0,1
1000,2,-0.004,-0.023,5,0,0,1
1000,2,-0.004,-0.022,5,0,0,1
1000,2,-0.004,-0.021,5,0,0,1
1000,2,-0.004,-0.02,5,0,0,1
1000,2,-0.004,-0.019,5,0,0,1
1000,2,-0.004,-0.018,5,0,0,1
1000,2,-0.004,-0.017,5,0,0,1
1000,2,-0.004,-0.016,5,0,0,1
1000,2,-0.004,-0.015,5,0,0,1
1000,2,-0.004,-0.014,5,0,0,1
1000,2,-0.004,-0.013,5,0,0,1
1000,2,-0.004,-0.012,5,0,0,1
1000,2,-0.004,-0.011,5,0,0,1
1000,2,-0.004,-0.01,5,0,0,1
1000,2,-0.004,-0.00900000000000001,5,0,0,1
1000,2,-0.004,-0.00800000000000001,5,0,0,1
1000,2,-0.004,-0.00700000000000001,5,0,0,1
1000,2,-0.004,-0.00600000000000001,5,0,0,1
1000,2,-0.004,-0.005,5,0,0,1
1000,2,-0.004,-0.004,5,0,0,1
1000,2,-0.004,-0.003,5,0,0,1
1000,2,-0.004,-0.002,5,0,0,1
1000,2,-0.004,-0.001,5,0,0,1
1000,2,-0.004,0,5,0,0,1
1000,2,-0.004,0.001,5,0,0,1
1000,2,-0.004,0.002,5,0,0,1
1000,2,-0.004,0.003,5,0,0,1
1000,2,-0.004,0.004,5,0,0,1
1000,2,-0.004,0.005,5,0,0,1
1000,2,-0.003,-0.025,5,0,0,1
1000,2,-0.003,-0.024,5,0,0,1
1000,2,-0.003,-0.023,5,0,0,1
1000,2,-0.003,-0.022,5,0,0,1
1000,2,-0.003,-0.021,5,0,0,1
1000,2,-0.003,-0.02,5,0,0,1
1000,2,-0.003,-0.019,5,0,0,1
1000,2,-0.003,-0.018,5,0,0,1
1000,2,-0.003,-0.017,5,0,0,1
1000,2,-0.003,-0.016,5,0,0,1
1000,2,-0.003,-0.015,5,0,0,1
1000,2,-0.003,-0.014,5,0,0,1
1000,2,-0.003,-0.013,5,0,0,1
1000,2,-0.003,-0.012,5,0,0,1
1000,2,-0.003,-0.011,5,0,0,1
1000,2,-0.003,-0.01,5,0,0,1
1000,2,-0.003,-0.00900000000000001,5,0,0,1
1000,2,-0.003,-0.00800000000000001,5,0,0,1
1000,2,-0.003,-0.00700000000000001,5,0,0,1
1000,2,-0.003,-0.00600000000000001,5,0,0,1
1000,2,-0.003,-0.005,5,0,0,1
1000,2,-0.003,-0.004,5,0,0,1
1000,2,-0.003,-0.003,5,0,0,1
1000,2,-0.003,-0.002,5,0,0,1
1000,2,-0.003,-0.001,5,0,0,1
1000,2,-0.003,0,5,0,0,1
1000,2,-0.003,0.001,5,0,0,1
1000,2,-0.002,-0.018,5,0,0,1
1000,2,-0.002,-0.017,5,0,0,1
1000,2,-0.002,-0.016,5,0,0,1
1000,2,-0.002,-0.015,5,0,0,1
1000,2,-0.002,-0.014,5,0,0,1
1000,2,-0.002,-0.013,5,0,0,1
1000,2,-0.002,-0.012,5,0,0,1
1000,2,-0.002,-0.011,5,0,0,1
1000,2,-0.002,-0.01,5,0,0,1
1000,2,-0.002,-0.00900000000000001,5,0,0,1
1000,2,-0.002,-0.00800000000000001,5,0,0,1
1000,2,-0.002,-0.00700000000000001,5,0,0,1
1000,2,-0.002,-0.00600000000000001,5,0,0,1
1000,2,-0.002,-0.005,5,0,0,1
1000,2,-0.137,-0.018,6,0,0,1
1000,2,-0.137,-0.017,6,0,0,1
1000,2,-0.137,-0.016,6,0,0,1
1000,2,-0.137,-0.015,6,0,0,1
1000,2,-0.137,-0.014,6,0,0,1
1000,2,-0.137,-0.013,6,0,0,1
1000,2,-0.137,-0.012,6,0,0,1
1000,2,-0.137,-0.011,6,0,0,1
1000,2,-0.137,-0.01,6,0,0,1
1000,2,-0.137,-0.00900000000000001,6,0,0,1
1000,2,-0.137,-0.00800000000000001,6,0,0,1
1000,2,-0.137,-0.00700000000000001,6,0,0,1
1000,2,-0.137,-0.00600000000000001,6,0,0,1
1000,2,-0.137,-0.005,6,0,0,1
1000,2,-0.136,-0.025,6,0,0,1
1000,2,-0.136,-0.024,6,0,0,1
1000,2,-0.136,-0.023,6,0,0,1
1000,2,-0.136,-0.022,6,0,0,1
1000,2,-0.136,-0.021,6,0,0,1
1000,2,-0.136,-0.02,6,0,0,1
1000,2,-0.136,-0.019,6,0,0,1
1000,2,-0.136,-0.018,6,0,0,1
1000,2,-0.136,-0.017,6,0,0,1
1000,2,-0.136,-0.016,6,0,0,1
1000,2,-0.136,-0.015,6,0,0,1
1000,2,-0.136,-0.014,6,0,0,1
1000,2,-0.136,-0.013,6,0,0,1
1000,2,-0.136,-0.012,6,0,0,1
1000,2,-0.136,-0.011,6,0,0,1
1000,2,-0.136,-0.01,6,0,0,1
1000,2,-0.136,-0.00900000000000001,6,0,0,1
1000,2,-0.136,-0.00800000000000001,6,0,0,1
1000,2,-0.136,-0.00700000000000001,6,0,0,1
1000,2,-0.136,-0.00600000000000001,6,0,0,1
1000,2,-0.136,-0.005,6,0,0,1
1000,2,-0.136,-0.004,6,0,0,1
1000,2,-0.136,-0.003,6,0,0,1
1000,2,-0.136,-0.002,6,0,0,1
1000,2,-0.136,-0.001,6,0,0,1
1000,2,-0.136,0,6,0,0,1
1000,2,-0.136,0.001,6,0,0,1
1000,2,-0.135,-0.029,6,0,0,1
1000,2,-0.135,-0.028,6,0,0,1
1000,2,-0.135,-0.027,6,0,0,1
1000,2,-0.135,-0.026,6,0,0,1
1000,2,-0.135,-0.025,6,0,0,1
1000,2,-0.135,-0.024,6,0,0,1
1000,2,-0.135,-0.023,6,0,0,1
1000,2,-0.135,-0.022,6,0,0,1
1000,2,-0.135,-0.021,6,0,0,1
1000,2,-0.135,-0.02,6,0,0,1
1000,2,-0.135,-0.019,6,0,0,1
1000,2,-0.135,-0.018,6,0,0,1
1000,2,-0.135,-0.017,6,0,0,1
1000,2,-0.135,-0.016,6,0,0,1
1000,2,-0.135,-0.015,6,0,0,1
1000,2,-0.135,-0.014,6,0,0,1
1000,2,-0.135,-0.013,6,0,0,1
1000,2,-0.135,-0.012,6,0,0,1
1000,2,-0.135,-0.011,6,0,0,1
1000,2,-0.135,-0.01,6,0,0,1
1000,2,-0.135,-0.00900000000000001,6,0,0,1
1000,2,-0.135,-0.00800000000000001,6,0,0,1
1000,2,-0.135,-0.00700000000000001,6,0,0,1
1000,2,-0.135,-0.00600000000000001,6,0,0,1
1000,2,-0.135,-0.005,6,0,0,1
1000,2,-0.135,-0.004,6,0,0,1
1000,2,-0.135,-0.003,6,0,0,1
1000,2,-0.135,-0.002,6,0,0,1
1000,2,-0.135,-0.001,6,0,0,1
1000,2,-0.135,0,6,0,0,1
1000,2,-0.135,0.001,6,0,0,1
1000,2,-0.135,0.002,6,0,0,1
1000,2,-0.135,0.003,6,0,0,1
1000,2,-0.135,0.004,6,0,0,1
1000,2,-0.135,0.005,6,0,0,1
1000,2,-0.134,-0.032,6,0,0,1
1000,2,-0.134,-0.031,6,0,0,1
1000,2,-0.134,-0.03,6,0,0,1
1000,2,-0.134,-0.029,6,0,0,1
1000,2,-0.134,-0.028,6,0,0,1
1000,2,-0.134,-0.027,6,0,0,1
1000,2,-0.134,-0.026,6,0,0,1
1000,2,-0.134,-0.025,6,0,0,1
1000,2,-0.134,-0.024,6,0,0,1
1000,2,-0.134,-0.023,6,0,0,1
1000,2,-0.134,-0.022,6,0,0,1
1000,2,-0.134,-0.021,6,0,0,1
1000,2,-0.134,-0.02,6,0,0,1
1000,2,-0.134,-0.019,6,0,0,1
1000,2,-0.134,-0.018,6,0,0,1
1000,2,-0.134,-0.017,6,0,0,1
1000,2,-0.134,-0.016,6,0,0,1
1000,2,-0.134,-0.015,6,0,0,1
1000,2,-0.134,-0.014,6,0,0,1
1000,2,-0.134,-0.013,6,0,0,1
1000,2,-0.134,-0.012,6,0,0,1
1000,2,-0.134,-0.011,6,0,0,1
1000,2,-0.134,-0.01,6,0,0,1
1000,2,-0.134,-0.00900000000000001,6,0,0,1
1000,2,-0.134,-0.00800000000000001,6,0,0,1
1000,2,-0.134,-0.00700000000000001,6,0,0,1
1000,2,-0.134,-0.00600000000000001,6,0,0,1
1000,2,-0.134,-0.005,6,0,0,1
1000,2,-0.134,-0.004,6,0,0,1
1000,2,-0.134,-0.003,6,0,0,1
1000,2,-0.134,-0.002,6,0,0,1
1000,2,-0.134,-0.001,6,0,0,1
1000,2,-0.134,0,6,0,0,1
1000,2,-0.134,0.001,6,0,0,1
1000,2,-0.134,0.002,6,0,0,1
1000,2,-0.134,0.003,6,0,0,1
1000,2,-0.134,0.004,6,0,0,1
1000,2,-0.134,0.005,6,0,0,1
1000,2,-0.134,0.00600000000000001,6,0,0,1
1000,2,-0.134,0.00700000000000001,6,0,0,1
1000,2,-0.134,0.00800000000000001,6,0,0,1
1000,2,-0.134,0.00900000000000001,6,0,0,1
1000,2,-0.133,-0.035,6,0,0,1
1000,2,-0.133,-0.034,6,0,0,1
1000,2,-0.133,-0.033,6,0,0,1
1000,2,-0.133,-0.032,6,0,0,1
1000,2,-0.133,-0.031,6,0,0,1
1000,2,-0.133,-0.03,6,0,0,1
1000,2,-0.133,-0.029,6,0,0,1
1000,2,-0.133,-0.028,6,0,0,1
1000,2,-0.133,-0.027,6,0,0,1
1000,2,-0.133,-0.026,6,0,0,1
1000,2,-0.133,-0.025,6,0,0,1
1000,2,-0.133,-0.024,6,0,0,1
1000,2,-0.133,-0.023,6,0,0,1
1000,2,-0.133,-0.022,6,0,0,1
1000,2,-0.133,-0.021,6,0,0,1
1000,2,-0.133,-0.02,6,0,0,1
1000,2,-0.133,-0.019,6,0,0,1
1000,2,-0.133,-0.018,6,0,0,1
1000,2,-0.133,-0.017,6,0,0,1
1000,2,-0.133,-0.016,6,0,0,1
1000,2,-0.133,-0.015,6,0,0,1
1000,2,-0.133,-0.014,6,0,0,1
1000,2,-0.133,-0.013,6,0,0,1
1000,2,-0.133,-0.012,6,0,0,1
1000,2,-0.133,-0.011,6,0,0,1
1000,2,-0.133,-0.01,6,0,0,1
1000,2,-0.133,-0.00900000000000001,6,0,0,1
1000,2,-0.133,-0.00800000000000001,6,0,0,1
1000,2,-0.133,-0.00700000000000001,6,0,0,1
1000,2,-0.133,-0.00600000000000001,6,0,0,1
1000,2,-0.133,-0.005,6,0,0,1
1000,2,-0.133,-0.004,6,0,0,1
1000,2,-0.133,-0.003,6,0,0,1
1000,2,-0.133,-0.002,6,0,0,1
1000,2,-0.133,-0.001,6,0,0,1
1000,2,-0.133,0,6,0,0,1
1000,2,-0.133,0.001,6,0,0,1
1000,2,-0.133,0.002,6,0,0,1
1000,2,-0.133,0.003,6,0,0,1
1000,2,-0.133,0.004,6,0,0,1
1000,2,-0.133,0.005,6,0,0,1
1000,2,-0.133,0.00600000000000001,6,0,0,1
1000,2,-0.133,0.00700000000000001,6,0,0,1
1000,2,-0.133,0.00800000000000001,6,0,0,1
1000,2,-0.133,0.00900000000000001,6,0,0,1
1000,2,-0.133,0.01,6,0,0,1
1000,2,-0.133,0.011,6,0,0,1
1000,2,-0.133,0.012,6,0,0,1
1000,2,-0.132,-0.038,6,0,0,1
1000,2,-0.132,-0.037,6,0,0,1
1000,2,-0.132,-0.036,6,0,0,1
1000,2,-0.132,-0.035,6,0,0,1
1000,2,-0.132,-0.034,6,0,0,1
1000,2,-0.132,-0.033,6,0,0,1
1000,2,-0.132,-0.032,6,0,0,1
1000,2,-0.132,-0.031,6,0,0,1
1000,2,-0.132,-0.03,6,0,0,1
1000,2,-0.132,-0.029,6,0,0,1
1000,2,-0.132,-0.028,6,0,0,1
1000,2,-0.132,-0.027,6,0,0,1
1000,2,-0.132,-0.026,6,0,0,1
1000,2,-0.132,-0.025,6,0,0,1
1000,2,-0.132,-0.024,6,0,0,1
1000,2,-0.132,-0.023,6,0,0,1
1000,2,-0.132,-0.022,6,0,0,1
1000,2,-0.132,-0.021,6,0,0,1
1000,2,-0.132,-0.02,6,0,0,1
1000,2,-0.132,-0.019,6,0,0,1
1000,2,-0.132,-0.018,6,0,0,1
1000,2,-0.132,-0.017,6,0,0,1
1000,2,-0.132,-0.016,6,0,0,1
1000,2,-0.132,-0.015,6,0,0,1
1000,2,-0.132,-0.014,6,0,0,1
1000,2,-0.132,-0.013,6,0,0,1
1000,2,-0.132,-0.012,6,0,0,1
1000,2,-0.132,-0.011,6,0,0,1
1000,2,-0.132,-0.01,6,0,0,1
1000,2,-0.132,-0.00900000000000001,6,0,0,1
1000,2,-0.132,-0.00800000000000001,6,0,0,1
1000,2,-0.132,-0.00700000000000001,6,0,0,1
1000,2,-0.132,-0.00600000000000001,6,0,0,1
1000,2,-0.132,-0.005,6,0,0,1
1000,2,-0.132,-0.004,6,0,0,1
1000,2,-0.132,-0.003,6,0,0,1
1000,2,-0.132,-0.002,6,0,0,1
1000,2,-0.132,-0.001,6,0,0,1
1000,2,-0.132,0,6,0,0,1
1000,2,-0.132,0.001,6,0,0,1
1000,2,-0.132,0.002,6,0,0,1
1000,2,-0.132,0.003,6,0,0,1
1000,2,-0.132,0.004,6,0,0,1
1000,2,-0.132,0.005,6,0,0,1
1000,2,-0.132,0.00600000000000001,6,0,0,1
1000,2,-0.132,0.00700000000000001,6,0,0,1
1000,2,-0.132,0.00800000000000001,6,0,0,1
1000,2,-0.132,0.00900000000000001,6,0,0,1
1000,2,-0.132,0.01,6,0,0,1
1000,2,-0.132,0.011,6,0,0,1
1000,2,-0.132,0.012,6,0,0,1
1000,2,-0.132,0.013,6,0,0,1
1000,2,-0.132,0.014,6,0,0,1
1000,2,-0.131,-0.04,6,0,0,1
1000,2,-0.131,-0.039,6,0,0,1
1000,2,-0.131,-0.038,6,0,0,1
1000,2,-0.131,-0.037,6,0,0,1
1000,2,-0.131,-0.036,6,0,0,1
1000,2,-0.131,-0.035,6,0,0,1
1000,2,-0.131,-0.034,6,0,0,1
1000,2,-0.131,-0.033,6,0,0,1
1000,2,-0.131,-0.032,6,0,0,1
1000,2,-0.131,-0.031,6,0,0,1
1000,2,-0.131,-0.03,6,0,0,1
1000,2,-0.131,-0.029,6,0,0,1
1000,2,-0.131,-0.028,6,0,0,1
1000,2,-0.131,-0.027,6,0,0,1
1000,2,-0.131,-0.026,6,0,0,1
1000,2,-0.131,-0.025,6,0,0,1
1000,2,-0.131,-0.024,6,0,0,1
1000,2,-0.131,-0.023,6,0,0,1
1000,2,-0.131,-0.022,6,0,0,1
1000,2,-0.131,-0.021,6,0,0,1
1000,2,-0.131,-0.02,6,0,0,1
1000,2,-0.131,-0.019,6,0,0,1
1000,2,-0.131,-0.018,6,0,0,1
1000,2,-0.131,-0.017,6,0,0,1
1000,2,-0.131,-0.016,6,0,0,1
1000,2,-0.131,-0.015,6,0,0,1
1000,2,-0.131,-0.014,6,0,0,1
1000,2,-0.131,-0.013,6,0,0,1
1000,2,-0.131,-0.012,6,0,0,1
1000,2,-0.131,-0.011,6,0,0,1
1000,2,-0.131,-0.01,6,0,0,1
1000,2,-0.131,-0.00900000000000001,6,0,0,1
1000,2,-0.131,-0.00800000000000001,6,0,0,1
1000,2,-0.131,-0.00700000000000001,6,0,0,1
1000,2,-0.131,-0.00600000000000001,6,0,0,1
1000,2,-0.131,-0.005,6,0,0,1
1000,2,-0.131,-0.004,6,0,0,1
1000,2,-0.131,-0.003,6,0,0,1
1000,2,-0.131,-0.002,6,0,0,1
1000,2,-0.131,-0.001,6,0,0,1
1000,2,-0.131,0,6,0,0,1
1000,2,-0.131,0.001,6,0,0,1
1000,2,-0.131,0.002,6,0,0,1
1000,2,-0.131,0.003,6,0,0,1
1000,2,-0.131,0.004,6,0,0,1
1000,2,-0.131,0.005,6,0,0,1
1000,2,-0.131,0.00600000000000001,6,0,0,1
1000,2,-0.131,0.00700000000000001,6,0,0,1
1000,2,-0.131,0.00800000000000001,6,0,0,1
1000,2,-0.131,0.00900000000000001,6,0,0,1
1000,2,-0.131,0.01,6,0,0,1
1000,2,-0.131,0.011,6,0,0,1
1000,2,-0.131,0.012,6,0,0,1
1000,2,-0.131,0.013,6,0,0,1
1000,2,-0.131,0.014,6,0,0,1
1000,2,-0.131,0.015,6,0,0,1
1000,2,-0.131,0.016,6,0,0,1
1000,2,-0.13,-0.042,6,0,0,1
1000,2,-0.13,-0.041,6,0,0,1
1000,2,-0.13,-0.04,6,0,0,1
1000,2,-0.13,-0.039,6,0,0,1
1000,2,-0.13,-0.038,6,0,0,1
1000,2,-0.13,-0.037,6,0,0,1
1000,2,-0.13,-0.036,6,0,0,1
1000,2,-0.13,-0.035,6,0,0,1
1000,2,-0.13,-0.034,6,0,0,1
1000,2,-0.13,-0.033,6,0,0,1
1000,2,-0.13,-0.032,6,0,0,1
1000,2,-0.13,-0.031,6,0,0,1
1000,2,-0.13,-0.03,6,0,0,1
1000,2,-0.13,-0.029,6,0,0,1
1000,2,-0.13,-0.028,6,0,0,1
1000,2,-0.13,-0.027,6,0,0,1
1000,2,-0.13,-0.026,6,0,0,1
1000,2,-0.13,-0.025,6,0,0,1
1000,2,-0.13,-0.024,6,0,0,1
1000,2,-0.13,-0.023,6,0,0,1
1000,2,-0.13,-0.022,6,0,0,1
1000,2,-0.13,-0.021,6,0,0,1
1000,2,-0.13,-0.02,6,0,0,1
1000,2,-0.13,-0.019,6,0,0,1
1000,2,-0.13,-0.018,6,0,0,1
1000,2,-0.13,-0.017,6,0,0,1
1000,2,-0.13,-0.016,6,0,0,1
1000,2,-0.13,-0.015,6,0,0,1
1000,2,-0.13,-0.014,6,0,0,1
1000,2,-0.13,-0.013,6,0,0,1
1000,2,-0.13,-0.012,6,0,0,1
1000,2,-0.13,-0.011,6,0,0,1
1000,2,-0.13,-0.01,6,0,0,1
1000,2,-0.13,-0.00900000000000001,6,0,0,1
1000,2,-0.13,-0.00800000000000001,6,0,0,1
1000,2,-0.13,-0.00700000000000001,6,0,0,1
1000,2,-0.13,-0.00600000000000001,6,0,0,1
1000,2,-0.13,-0.005,6,0,0,1
1000,2,-0.13,-0.004,6,0,0,1
1000,2,-0.13,-0.003,6,0,0,1
1000,2,-0.13,-0.002,6,0,0,1
1000,2,-0.13,-0.001,6,0,0,1
1000,2,-0.13,0,6,0,0,1
1000,2,-0.13,0.001,6,0,0,1
1000,2,-0.13,0.002,6,0,0,1
1000,2,-0.13,0.003,6,0,0,1
1000,2,-0.13,0.004,6,0,0,1
1000,2,-0.13,0.005,6,0,0,1
1000,2,-0.13,0.00600000000000001,6,0,0,1
1000,2,-0.13,0.00700000000000001,6,0,0,1
1000,2,-0.13,0.00800000000000001,6,0,0,1
1000,2,-0.13,0.00900000000000001,6,0,0,1
1000,2,-0.13,0.01,6,0,0,1
1000,2,-0.13,0.011,6,0,0,1
1000,2,-0.13,0.012,6,0,0,1
